Date,Route,Rating,Notes,URL,Pitches,Location,Avg Stars,Your Stars,Style,Lead Style,Route Type,Your Grade,Length,Route Crag,Route State
2021-02-21,Aspen Gold,5.8+,No Notes,https://www.mountainproject.com/route/111189759/aspen-gold,1,Arizona > Southern Arizona > Mount Lemmon (Santa Catalina Mountains) > Mount Lemmon (Catalina Highway) > 2 - Bear Canyon > Chessman Area > 1 - Pawn & Chessapeak,2.5,-1,Lead,Onsight,Sport,Not Assigned,70.0,1 - Pawn & Chessapeak,Arizona
2021-02-07,Marathon Man,5.10a/b,A lot longer than the others at the crag. Fun stuff.,https://www.mountainproject.com/route/108030512/marathon-man,1,Arizona > Southern Arizona > Mount Lemmon (Santa Catalina Mountains) > Mount Lemmon (Catalina Highway) > 1 -  Lower Highway > Wall of the Flying Scorpions,2.5,-1,Lead,Onsight,Sport,Not Assigned,85.0,Wall of the Flying Scorpions,Arizona
2021-02-07,Grayed Expectations,5.11a,Tricky sequence/crux right below the anchor. Started on it a couple times and downclimbed to a rest. Finally got my positioning right. Anchor clip was off a dirt covered sloper! Felt great to send.,https://www.mountainproject.com/route/108037755/grayed-expectations,1,Arizona > Southern Arizona > Mount Lemmon (Santa Catalina Mountains) > Mount Lemmon (Catalina Highway) > 1 -  Lower Highway > Wall of the Flying Scorpions,2.0,-1,Lead,Onsight,Sport,Not Assigned,60.0,Wall of the Flying Scorpions,Arizona
2021-02-07,Huggin' The Chubby,5.10d,Fun arete. Got some beta from Ryan. ,https://www.mountainproject.com/route/108040159/huggin-the-chubby,1,Arizona > Southern Arizona > Mount Lemmon (Santa Catalina Mountains) > Mount Lemmon (Catalina Highway) > 1 -  Lower Highway > Wall of the Flying Scorpions,2.2,-1,Lead,Flash,Sport,Not Assigned,40.0,Wall of the Flying Scorpions,Arizona
2021-02-07,Pryogenics,5.9,Warmup,https://www.mountainproject.com/route/108052609/pryogenics,1,Arizona > Southern Arizona > Mount Lemmon (Santa Catalina Mountains) > Mount Lemmon (Catalina Highway) > 1 -  Lower Highway > Wall of the Flying Scorpions,1.7,-1,Lead,Onsight,Sport,Not Assigned,60.0,Wall of the Flying Scorpions,Arizona
2021-01-16,...And Toto Too,5.9+,Went the wrong way at 3rd bolt crux (go straight/right),https://www.mountainproject.com/route/105832799/and-toto-too,1,Arizona > Southern Arizona > Mount Lemmon (Santa Catalina Mountains) > Mount Lemmon (Catalina Highway) > 6 - Mid-Mountain > Munchkinland Area > Wall of the Marching Munchkins,2.0,-1,Lead,Fell/Hung,Sport,Not Assigned,50.0,Wall of the Marching Munchkins,Arizona
2021-01-16,Munchkinland,5.10+,Tricky. Beta would’ve helped. Also pumpy,https://www.mountainproject.com/route/105986888/munchkinland,1,Arizona > Southern Arizona > Mount Lemmon (Santa Catalina Mountains) > Mount Lemmon (Catalina Highway) > 6 - Mid-Mountain > Munchkinland Area > Wall of the Marching Munchkins,2.6,-1,Lead,Fell/Hung,Sport,Not Assigned,88.0,Wall of the Marching Munchkins,Arizona
2021-01-16,If I Only Had a Brain,5.10,Pumpy! But nice to send after not climbing outside in a month. ,https://www.mountainproject.com/route/105840442/if-i-only-had-a-brain,1,Arizona > Southern Arizona > Mount Lemmon (Santa Catalina Mountains) > Mount Lemmon (Catalina Highway) > 6 - Mid-Mountain > Munchkinland Area > Wall of the Marching Munchkins,2.7,-1,Lead,Onsight,Sport,Not Assigned,50.0,Wall of the Marching Munchkins,Arizona
2021-01-16,There's No Place Like Home,5.9,No Notes,https://www.mountainproject.com/route/105822486/theres-no-place-like-home,1,Arizona > Southern Arizona > Mount Lemmon (Santa Catalina Mountains) > Mount Lemmon (Catalina Highway) > 6 - Mid-Mountain > Munchkinland Area > Wall of the Marching Munchkins,2.3,-1,Lead,Onsight,Sport,Not Assigned,88.0,Wall of the Marching Munchkins,Arizona
2020-12-19,Cake Walk,5.10a,"Couple takes. Kinda spooky, but that is what I signed up for by leading a 10. ",https://www.mountainproject.com/route/105889130/cake-walk,1,Tennessee > The Tennessee Wall > T-Wall East,3.7,-1,Lead,Fell/Hung,Trad,Not Assigned,100.0,T-Wall East,Tennessee
2020-12-19,Finger Lockin' Good,5.10b/c,"Super sick. Basically did it clean after restarting on the ground. Could lead, but need to climb the crack so I can lock off and place pro, vs face climbing it under tension the whole time. ",https://www.mountainproject.com/route/105892674/finger-lockin-good,1,Tennessee > The Tennessee Wall > T-Wall East,3.6,-1,TR,Not Led,Trad,Not Assigned,90.0,T-Wall East,Tennessee
2020-12-19,Plastic Toys,5.7,"Miller and Lauren were convincing me to go to Twall and then Hans randomly texted and it turns out he, Josh, Annie and Jacob P were driving from Boulder and going to Twall. Good squad.",https://www.mountainproject.com/route/105888813/plastic-toys,1,Tennessee > The Tennessee Wall > T-Wall East,2.3,-1,TR,Not Led,Trad,Not Assigned,100.0,T-Wall East,Tennessee
2020-12-07,Four Course Meal,5.7,"Really fun climb, used halfs to bring up Brad and Beau. Ending hand crack was cool. All six of us did it in two groups of three. ",https://www.mountainproject.com/route/112551435/four-course-meal,4,Arizona > Southern Arizona > Cochise Stronghold > West Stronghold > Window Dome,3.0,-1,Lead,Onsight,Trad,Not Assigned,400.0,Window Dome,Arizona
2020-12-05,What's My Line?,5.6 A0 R,"A blast. First time using half ropes with two first time trad followers. Somehow managed to be one of the most straightforward, smooth days of multipitch. Absolutely a route I’d do again. ",https://www.mountainproject.com/route/105738371/whats-my-line,3,Arizona > Southern Arizona > Cochise Stronghold > East Stronghold > Cochise Dome (What's My Line Dome),3.7,4,Lead,Onsight,"Trad, Aid",Not Assigned,400.0,Cochise Dome (What's My Line Dome),Arizona
2020-11-28,Pockets of Dirt,5.11b,"Sick!! Surprised myself by managing to send another 11, after getting pumped out of my mind on Sonic Youth before lunch. Great way to end the trip.",https://www.mountainproject.com/route/106125706/pockets-of-dirt,1,Nevada > Southern Nevada > Red Rocks > 05-Sandstone Quarry > Parking Lot Area > Front Corridor > Left Wall,2.7,3,Lead,Onsight,Sport,5.11a,50.0,Left Wall,Nevada
2020-11-28,First Born,5.10b,Techy warm up ,https://www.mountainproject.com/route/105910331/first-born,1,Nevada > Southern Nevada > Red Rocks > 05-Sandstone Quarry > Wake Up Wall Area > The Wake-Up Wall,1.9,-1,Lead,Onsight,"Trad, Sport",Not Assigned,65.0,The Wake-Up Wall,Nevada
2020-11-28,Shut Up and Climb,5.11b,"Almost played myself getting stuck in the hole, but finally got the double knee bar and moved out. Got helpful beta and a belay from Jonah W",https://www.mountainproject.com/route/105885132/shut-up-and-climb,1,Nevada > Southern Nevada > Red Rocks > 05-Sandstone Quarry > Wake Up Wall Area > The Wake-Up Wall,2.9,-1,Lead,Flash,Sport,Not Assigned,60.0,The Wake-Up Wall,Nevada
2020-11-28,Sonic Youth,5.11d,"Super fun, but hard on Day 8. Fell on some big moves a few times. I think I could do it on a day 1 though. Definitely redpoint",https://www.mountainproject.com/route/105884624/sonic-youth,1,Nevada > Southern Nevada > Red Rocks > 05-Sandstone Quarry > Wake Up Wall Area > Sonic Youth Cliff > Lower Tier,3.8,-1,Lead,Fell/Hung,Sport,Not Assigned,60.0,Lower Tier,Nevada
2020-11-27,Elbows of Mac and Ronnie,5.11b,"Bit of a one move wonder, which I couldn’t quite do. Big move to bad side pull. ",https://www.mountainproject.com/route/105944680/elbows-of-mac-and-ronnie,1,Nevada > Southern Nevada > Red Rocks > 01-Calico Basin > Cannibal Crag,2.1,-1,Lead,Fell/Hung,Sport,Not Assigned,60.0,Cannibal Crag,Nevada
2020-11-27,Baseboy (Bolted Variation),5.11-,"2nd try, pretty happy with that.",https://www.mountainproject.com/route/105944445/baseboy-bolted-variation,1,Nevada > Southern Nevada > Red Rocks > 01-Calico Basin > Cannibal Crag,2.8,-1,Lead,Redpoint,Sport,Not Assigned,75.0,Cannibal Crag,Nevada
2020-11-27,Baseboy (Bolted Variation),5.11-,No Notes,https://www.mountainproject.com/route/105944445/baseboy-bolted-variation,1,Nevada > Southern Nevada > Red Rocks > 01-Calico Basin > Cannibal Crag,2.8,-1,Lead,Fell/Hung,Sport,Not Assigned,75.0,Cannibal Crag,Nevada
2020-11-27,Caustic Cock,5.11b,Bolt to bolt. Didn’t think I had the send in me so I switched to the 11a.,https://www.mountainproject.com/route/105820098/caustic-cock,1,Nevada > Southern Nevada > Red Rocks > 01-Calico Basin > Cannibal Crag,3.4,-1,Lead,Fell/Hung,Sport,Not Assigned,40.0,Cannibal Crag,Nevada
2020-11-26,Great Red Book,5.8,"I led P1, Miller led P2. Good morning out on Thanksgiving, had service so FaceTimed family on top. Great views.",https://www.mountainproject.com/route/105732647/great-red-book,2,Nevada > Southern Nevada > Red Rocks > 04-Second Pullout (Calico II) > The Great Red Book Area,3.4,-1,Lead,Onsight,Trad,Not Assigned,250.0,The Great Red Book Area,Nevada
2020-11-25,Idiot Parade (aka Need to Rest),5.10c,Got super pumped after doing Nightmare. Cool route though. Another guy nearby said it’s hard for 10c,https://www.mountainproject.com/route/105826602/idiot-parade-aka-need-to-rest,1,Nevada > Southern Nevada > Red Rocks > 04-Second Pullout (Calico II) > The Black Corridor > Lower Level > Lower Level - Right,2.9,-1,Lead,Fell/Hung,Sport,Not Assigned,50.0,Lower Level - Right,Nevada
2020-11-25,Bonaire,5.9,"Crag sesh with Lauren, TJ and Miller the morning Lauren was leaving.",https://www.mountainproject.com/route/105732515/bonaire,1,Nevada > Southern Nevada > Red Rocks > 04-Second Pullout (Calico II) > The Black Corridor > Lower Level > Lower Level - Left,2.4,-1,Lead,Onsight,Sport,Not Assigned,80.0,Lower Level - Left,Nevada
2020-11-25,Nightmare on Crude Street,5.10d,Love a no-hands rest. ,https://www.mountainproject.com/route/105732548/nightmare-on-crude-street,1,Nevada > Southern Nevada > Red Rocks > 04-Second Pullout (Calico II) > The Black Corridor > Lower Level > Lower Level - Right,3.0,-1,Lead,Onsight,Sport,Not Assigned,60.0,Lower Level - Right,Nevada
2020-11-24,Claimjumpers Special,5.10c,"More “rest” day. Felt solid the whole way, hopefully good sign for the rest of the trip. ",https://www.mountainproject.com/route/106601301/claimjumpers-special,1,Nevada > Southern Nevada > Red Rocks > 01-Calico Basin > Kraft Mountain Area > Sunny and Steep,2.5,-1,Lead,Onsight,Sport,Not Assigned,75.0,Sunny and Steep,Nevada
2020-11-24,Scorpions,5.11a,Got through my previous crux but got confused on the upper beta. Next time,https://www.mountainproject.com/route/105949670/scorpions,1,Nevada > Southern Nevada > Red Rocks > 01-Calico Basin > Kraft Mountain Area > Sunny and Steep,3.0,-1,Lead,Fell/Hung,Sport,Not Assigned,50.0,Sunny and Steep,Nevada
2020-11-24,Scorpions,5.11a,1 take. Good route,https://www.mountainproject.com/route/105949670/scorpions,1,Nevada > Southern Nevada > Red Rocks > 01-Calico Basin > Kraft Mountain Area > Sunny and Steep,3.0,-1,Lead,Fell/Hung,Sport,Not Assigned,50.0,Sunny and Steep,Nevada
2020-11-24,Mr Choad's Wild Ride,5.11b,“Rest” day activity,https://www.mountainproject.com/route/106375205/mr-choads-wild-ride,1,Nevada > Southern Nevada > Red Rocks > 01-Calico Basin > Kraft Mountain Area > Sunny and Steep,3.7,4,TR,Not Led,Sport,Not Assigned,105.0,Sunny and Steep,Nevada
2020-11-23,Epinephrine,5.9,"That happened. I led P1, 7 and 13. (MP pitches) Chimneys are hard, they took a lot out of me. Partnered with Miller. Jonah, Banjo and Brendon were behind us as a 3. Great day, definitely epic. Top pitches were fantastic. ",https://www.mountainproject.com/route/105732422/epinephrine,13,Nevada > Southern Nevada > Red Rocks > 16-Black Velvet Canyon > Black Velvet Wall,3.9,-1,Follow,Not Led,Trad,Not Assigned,1600.0,Black Velvet Wall,Nevada
2020-11-22,Haunted Hooks,5.10c,Tough one for me. A few takes. ,https://www.mountainproject.com/route/105820173/haunted-hooks,1,Nevada > Southern Nevada > Red Rocks > 04-Second Pullout (Calico II) > Stone Wall,3.3,-1,Lead,Fell/Hung,Sport,Not Assigned,80.0,Stone Wall,Nevada
2020-11-22,Wack Crack,5.9,Warm up,https://www.mountainproject.com/route/107471132/wack-crack,1,Nevada > Southern Nevada > Red Rocks > 04-Second Pullout (Calico II) > Meetup Wall,1.8,-1,Lead,Flash,Trad,Not Assigned,30.0,Meetup Wall,Nevada
2020-11-21,Tunnel Vision,5.7,"W Lauren. I led P1, then led P3 almost to P4 anchor of Stilgar’s to try and pass slow party. Most fun pitch, then Lauren got us to P4/tunnel and I led tunnel (worst pitch). Slow groups suck.",https://www.mountainproject.com/route/105732509/tunnel-vision,6,Nevada > Southern Nevada > Red Rocks > 06-White Rock Spring > Angel Food Area > Angel Food Wall,3.1,-1,Lead,Onsight,Trad,Not Assigned,770.0,Angel Food Wall,Nevada
2020-10-31,The Peacemaker,5.10a,"Caterpillared with Hans and Adam. A and I swapped leads, I led P2,4,6-7. Beautiful place, bit sandbagged but not too bad. A lot of slab! ",https://www.mountainproject.com/route/106080329/the-peacemaker,7,Arizona > Southern Arizona > Cochise Stronghold > West Stronghold > Sheepshead Area (Southwest) > The Sheepshead,3.5,-1,Lead,Onsight,Sport,Not Assigned,660.0,The Sheepshead,Arizona
2020-10-25,BVB American Hero (submitted as New Dihedral),5.10a,Great fun finish to the trip.,https://www.mountainproject.com/route/117017630/bvb-american-hero-submitted-as-new-dihedral,1,Colorado > San Luis Valley > Penitente Canyon > Penitente - Inner Canyon,3.1,-1,Lead,Onsight,Sport,Not Assigned,85.0,Penitente - Inner Canyon,Colorado
2020-10-25,Tanks for the Hueco,5.10d,Fought the pump and got the send on day 3,https://www.mountainproject.com/route/105753403/tanks-for-the-hueco,1,Colorado > San Luis Valley > Penitente Canyon > Penitente - Inner Canyon,3.4,-1,Lead,Flash,Sport,Not Assigned,70.0,Penitente - Inner Canyon,Colorado
2020-10-25,Morning Glory,5.10d,No Notes,https://www.mountainproject.com/route/107271920/morning-glory,1,Colorado > San Luis Valley > Penitente Canyon > Penitente - Entrance Area,1.9,-1,Lead,Flash,Sport,Not Assigned,25.0,Penitente - Entrance Area,Colorado
2020-10-24,Yah-Ta-Hei,5.10c,"Didn’t even finish it. Bleh. Warm, shitty hands and bad feet. Just gonna try to forget that.",https://www.mountainproject.com/route/105760134/yah-ta-hei,1,Colorado > San Luis Valley > Penitente Canyon > Penitente - Entrance Area,2.8,-1,Lead,Fell/Hung,Sport,Not Assigned,60.0,Penitente - Entrance Area,Colorado
2020-10-24,Lovesnake,5.10b,Warm up. Top was weird.,https://www.mountainproject.com/route/105757360/lovesnake,1,Colorado > San Luis Valley > Penitente Canyon > Penitente - Entrance Area,2.4,-1,TR,Not Led,Sport,Not Assigned,30.0,Penitente - Entrance Area,Colorado
2020-10-24,Shear Strength,5.11b/c,"Getting the beta dialed. Could probably redpoint, just gotta figure out how to keep my right calf from getting pumped. ",https://www.mountainproject.com/route/105756901/shear-strength,1,Colorado > San Luis Valley > Penitente Canyon > Penitente - Inner Canyon,3.6,-1,Lead,Fell/Hung,Sport,Not Assigned,40.0,Penitente - Inner Canyon,Colorado
2020-10-24,Los Hermanos de la Weenie Way,5.11c,"Could hardly call that climbing. I pulled up the rope through the hard stuff, which was most of the route. Hard as fuck.",https://www.mountainproject.com/route/105753916/los-hermanos-de-la-weenie-way,1,Colorado > San Luis Valley > Penitente Canyon > Penitente - Inner Canyon,3.9,-1,TR,Not Led,Sport,Not Assigned,88.0,Penitente - Inner Canyon,Colorado
2020-10-23,Ms. Cool,5.9,No Notes,https://www.mountainproject.com/route/105760143/ms-cool,1,Colorado > San Luis Valley > Penitente Canyon > Penitente - Inner Canyon,2.3,-1,Lead,Flash,Sport,Not Assigned,30.0,Penitente - Inner Canyon,Colorado
2020-10-23,Apes in Estrus,5.10a/b,No Notes,https://www.mountainproject.com/route/105760140/apes-in-estrus,1,Colorado > San Luis Valley > Penitente Canyon > Penitente - Inner Canyon,2.4,-1,Lead,Flash,Sport,Not Assigned,40.0,Penitente - Inner Canyon,Colorado
2020-10-23,Shear Strength,5.11b/c,One rest near top. Pretty cool. Could probably lead,https://www.mountainproject.com/route/105756901/shear-strength,1,Colorado > San Luis Valley > Penitente Canyon > Penitente - Inner Canyon,3.6,-1,TR,Not Led,Sport,Not Assigned,40.0,Penitente - Inner Canyon,Colorado
2020-10-23,Hummingbird,5.9,Warm up,https://www.mountainproject.com/route/118892593/hummingbird,1,Colorado > San Luis Valley > Penitente Canyon > Penitente - Entrance Area,1.9,-1,Lead,Flash,Sport,Not Assigned,35.0,Penitente - Entrance Area,Colorado
2020-10-23,Not My Cross To Bear,5.11a/b,Quite the calf burner. Dope,https://www.mountainproject.com/route/105753910/not-my-cross-to-bear,1,Colorado > San Luis Valley > Penitente Canyon > Penitente - Inner Canyon,3.8,-1,Lead,Flash,Sport,Not Assigned,88.0,Penitente - Inner Canyon,Colorado
2020-10-17,Latebloomer,5.9,Fun cool down. ,https://www.mountainproject.com/route/110524849/latebloomer,1,Arizona > Northern Arizona > Flagstaff Area > San Francisco Peaks > Peaks Crag > Main Wall > 3. South End,2.4,-1,Lead,Onsight,Sport,Not Assigned,60.0,3. South End,Arizona
2020-10-17,16 Weeks,5.11b,"AAAAHHH hardest onsight!!! So sick. So technical, really delicate footwork. ",https://www.mountainproject.com/route/110535318/16-weeks,1,Arizona > Northern Arizona > Flagstaff Area > San Francisco Peaks > Peaks Crag > Main Wall > 2. Middle Area,3.4,-1,Lead,Onsight,Sport,Not Assigned,70.0,2. Middle Area,Arizona
2020-10-17,Giggle Drops,5.11a,"Got it! First try of the day, hanging draws. Harder than I remembered, but with the lieback beta that section was much easier ",https://www.mountainproject.com/route/110522964/giggle-drops,1,Arizona > Northern Arizona > Flagstaff Area > San Francisco Peaks > Peaks Crag > Main Wall > 3. South End,3.4,-1,Lead,Redpoint,Sport,Not Assigned,70.0,3. South End,Arizona
2020-10-16,Clean Slate,5.9,Warm up,https://www.mountainproject.com/route/110535353/clean-slate,1,Arizona > Northern Arizona > Flagstaff Area > San Francisco Peaks > Peaks Crag > Main Wall > 2. Middle Area,3.3,-1,Lead,Redpoint,Sport,Not Assigned,70.0,2. Middle Area,Arizona
2020-10-10,Clean Slate,5.9,Fun cool down,https://www.mountainproject.com/route/110535353/clean-slate,1,Arizona > Northern Arizona > Flagstaff Area > San Francisco Peaks > Peaks Crag > Main Wall > 2. Middle Area,3.3,-1,Lead,Onsight,Sport,Not Assigned,70.0,2. Middle Area,Arizona
2020-10-10,Giggle Drops,5.11a,"1 fall. Cool route, definitely redpoint next trip. Got the crux but missed the lieback beta up above. ",https://www.mountainproject.com/route/110522964/giggle-drops,1,Arizona > Northern Arizona > Flagstaff Area > San Francisco Peaks > Peaks Crag > Main Wall > 3. South End,3.4,-1,Lead,Fell/Hung,Sport,Not Assigned,70.0,3. South End,Arizona
2020-10-10,Hobo Joe,5.11b,A few takes. Pretty tough.,https://www.mountainproject.com/route/110521058/hobo-joe,1,Arizona > Northern Arizona > Flagstaff Area > San Francisco Peaks > Peaks Crag > Main Wall > 1. North End,3.0,-1,Lead,Fell/Hung,Sport,Not Assigned,70.0,1. North End,Arizona
2020-10-10,New River,5.10b,Good warmup. Fun route,https://www.mountainproject.com/route/110520937/new-river,1,Arizona > Northern Arizona > Flagstaff Area > San Francisco Peaks > Peaks Crag > Main Wall > 1. North End,3.5,-1,Lead,Flash,Sport,Not Assigned,60.0,1. North End,Arizona
2020-09-26,Said and Done,5.9+,"P1. Did this as a variation on the first pitch of The Classic, looked more fun. 5.7.",https://www.mountainproject.com/route/106607543/said-and-done,1,Arizona > Central Arizona > **Prescott Area > Granite Mountain > Middle Section,3.6,-1,Lead,Onsight,Trad,Not Assigned,88.0,Middle Section,Arizona
2020-09-26,High Exposure Exit,5.6,"Our exit from The Classic. Was pretty tired by this point, and confused on the beta. Took on bolt 3 and on the pocket cam (0.4) to have a look. Some kind folks let us rap their fixed line all the way down, which was a nice treat at the end of a long day. ",https://www.mountainproject.com/route/106607560/high-exposure-exit,1,Arizona > Central Arizona > **Prescott Area > Granite Mountain > Middle Section,3.0,-1,Lead,Fell/Hung,"Trad, Sport",Not Assigned,88.0,Middle Section,Arizona
2020-09-26,The Classic,5.7+,"Led first pitch of Said and Done for P1. Colin led P2, and I led P3. P3 flake was the crux, hard to place gear out of sight, so I just ran it out on the face. Overall I’d rate it 5.9. Big day, epic place, beautiful sunset.",https://www.mountainproject.com/route/105978422/the-classic,2,Arizona > Central Arizona > **Prescott Area > Granite Mountain > Middle Section,3.5,-1,Lead,Onsight,Trad,Not Assigned,88.0,Middle Section,Arizona
2020-09-12,Regular Route,5.7,Led P1 and P3. First Sedona climb! Good fun. w/ Colin P,https://www.mountainproject.com/route/105793361/regular-route,3,Arizona > Northern Arizona > Sedona Area > Sedona > Mitten Ridge > Queen Victoria,2.7,-1,Lead,Onsight,Trad,Not Assigned,250.0,Queen Victoria,Arizona
2020-08-30,Mickey Mouse,5.9-,No Notes,https://www.mountainproject.com/route/105979044/mickey-mouse,1,Arizona > Central Arizona > Queen Creek Canyon > Atlantis > Atlantis South Side,2.3,-1,Lead,Onsight,Sport,Not Assigned,88.0,Atlantis South Side,Arizona
2020-08-30,Giggling Marlin,5.9,No Notes,https://www.mountainproject.com/route/106390228/giggling-marlin,1,Arizona > Central Arizona > Queen Creek Canyon > Atlantis > Atlantis South Side,3.0,-1,Lead,Onsight,Sport,Not Assigned,85.0,Atlantis South Side,Arizona
2020-08-30,First Born,5.8,No Notes,https://www.mountainproject.com/route/105950679/first-born,1,Arizona > Central Arizona > Queen Creek Canyon > Atlantis > Atlantis South Side,2.8,-1,Lead,Onsight,Sport,Not Assigned,100.0,Atlantis South Side,Arizona
2020-08-30,KGB,5.10b,Couple of falls getting past the crimpy roof at the last bolt. ,https://www.mountainproject.com/route/105980888/kgb,1,Arizona > Central Arizona > Queen Creek Canyon > Atlantis > Atlantis South Side,2.6,-1,Lead,Fell/Hung,Sport,Not Assigned,80.0,Atlantis South Side,Arizona
2020-08-23,Air and Pleasant Danger,5.8,Fell on the first move and started over so redpoint? I’m tired...,https://www.mountainproject.com/route/105925159/air-and-pleasant-danger,1,New Hampshire > *Rumney > New Wave,2.3,-1,Lead,Redpoint,Sport,Not Assigned,70.0,New Wave,New Hampshire
2020-08-23,Fat Man,5.7,Warm up,https://www.mountainproject.com/route/106058997/fat-man,1,New Hampshire > *Rumney > Main Cliff,1.8,-1,Lead,Flash,Sport,Not Assigned,30.0,Main Cliff,New Hampshire
2020-08-23,Millenium Falcon,5.10c,"3 takes? Varied climbing, need more endurance. Stuck my hand in a crack two bolts from the top and pushed against a wasp nest. Thankfully they stayed asleep...",https://www.mountainproject.com/route/106021168/millenium-falcon,1,New Hampshire > *Rumney > Main Cliff,3.6,-1,Lead,Fell/Hung,Sport,Not Assigned,75.0,Main Cliff,New Hampshire
2020-08-22,Crowd Pleaser,5.7,Sunset climb. I followed P1 and led P2. Good shit. Happy International Climbing Day,https://www.mountainproject.com/route/110508566/crowd-pleaser,2,New Hampshire > *Rumney > Main Cliff Right,2.7,-1,Lead,Onsight,Sport,Not Assigned,88.0,Main Cliff Right,New Hampshire
2020-08-22,The Sand People,5.8+,No Notes,https://www.mountainproject.com/route/105917400/the-sand-people,1,New Hampshire > *Rumney > Darth Vader,2.1,-1,Lead,Flash,Sport,Not Assigned,88.0,Darth Vader,New Hampshire
2020-08-22,The Big Easy,5.7,No Notes,https://www.mountainproject.com/route/106052151/the-big-easy,1,New Hampshire > *Rumney > Armed and Dangerous (Main Cliff Left),2.6,-1,Lead,Onsight,Sport,Not Assigned,88.0,Armed and Dangerous (Main Cliff Left),New Hampshire
2020-08-22,Sesame Street,5.10b,No Notes,https://www.mountainproject.com/route/105959390/sesame-street,1,New Hampshire > *Rumney > Armed and Dangerous (Main Cliff Left),3.1,-1,Lead,Onsight,Sport,Not Assigned,88.0,Armed and Dangerous (Main Cliff Left),New Hampshire
2020-08-22,"Armed and Dangerous, and Off My Medication",5.10b,My bitch-ass is too weak for even the easiest overhang. ,https://www.mountainproject.com/route/105935097/armed-and-dangerous-and-off-my-medication,1,New Hampshire > *Rumney > Armed and Dangerous (Main Cliff Left),3.5,-1,Lead,Fell/Hung,Sport,Not Assigned,88.0,Armed and Dangerous (Main Cliff Left),New Hampshire
2020-08-22,Waimea,5.10d,Didn’t finish. Missed a good hold at the 4th bolt.,https://www.mountainproject.com/route/105867858/waimea,1,New Hampshire > *Rumney > Waimea,3.6,-1,Lead,Fell/Hung,Sport,Not Assigned,50.0,Waimea,New Hampshire
2020-08-02,Poseidon's Throne,5.10b,"Led the 2nd (10b) pitch. Pulled off a huge dinner plate rock, managed to not drop it on Colin.  ",https://www.mountainproject.com/route/116217809/poseidons-throne,2,Arizona > Central Arizona > Queen Creek Canyon > Little England Wall,2.7,-1,Lead,Onsight,Trad,Not Assigned,200.0,Little England Wall,Arizona
2020-08-02,The Trident,5.9,Led P2 and P3. With Colin P,https://www.mountainproject.com/route/113675537/the-trident,3,Arizona > Central Arizona > Queen Creek Canyon > Atlantis > Atlantis South Side,3.0,-1,Lead,Onsight,Sport,Not Assigned,265.0,Atlantis South Side,Arizona
2020-07-12,Grumpy after Eight,5.10a,Top was very fun! Awesome reachy and pockets,https://www.mountainproject.com/route/105980883/grumpy-after-eight,1,Arizona > Central Arizona > Queen Creek Canyon > Atlantis > Atlantis South Side,2.5,-1,Lead,Onsight,Sport,Not Assigned,65.0,Atlantis South Side,Arizona
2020-07-12,Ali Cat,5.7,No Notes,https://www.mountainproject.com/route/112274188/ali-cat,1,Arizona > Central Arizona > Queen Creek Canyon > Atlantis > Atlantis South Side,2.7,-1,Lead,Onsight,Sport,Not Assigned,90.0,Atlantis South Side,Arizona
2020-07-12,"Or, Another",5.7+,"(I think this was the route?? Idk, did a 5.7) First AZ climb! Good warmup. ",https://www.mountainproject.com/route/117072832/or-another,1,Arizona > Central Arizona > Queen Creek Canyon > Atlantis > Kitty Pool,2.5,-1,Lead,Onsight,Sport,Not Assigned,55.0,Kitty Pool,Arizona
2020-07-12,Neptune,5.10a,No Notes,https://www.mountainproject.com/route/105979723/neptune,1,Arizona > Central Arizona > Queen Creek Canyon > Atlantis > Atlantis North Side,3.0,-1,Lead,Onsight,Sport,Not Assigned,85.0,Atlantis North Side,Arizona
2020-06-28,Meteor Rhoadblock,5.12a/b,"First 12 I’ve gotten on! Tough, but I did most of the moves.",https://www.mountainproject.com/route/105751531/meteor-rhoadblock,1,Colorado > Boulder > Boulder Canyon > The Bowling Alley > Main Crag,3.0,-1,TR,Not Led,Sport,Not Assigned,88.0,Main Crag,Colorado
2020-06-28,Bad Girls Get Spanked,5.11b,"2nd try. Shirtless send let’s gooooo. Did go up the right crack at the top, might have to go straight/left next time.",https://www.mountainproject.com/route/105752563/bad-girls-get-spanked,1,Colorado > Boulder > Boulder Canyon > The Bowling Alley > Main Crag,2.5,-1,Lead,Redpoint,"Sport, TR",Not Assigned,88.0,Main Crag,Colorado
2020-06-28,West Crack,5.3,TJ led. I followed in approach shoes. Easy fun,https://www.mountainproject.com/route/105749992/west-crack,1,Colorado > Boulder > Eldorado Canyon State Park > The Whale's Tail,2.8,-1,Follow,Not Led,"Trad, TR",Not Assigned,160.0,The Whale's Tail,Colorado
2020-06-28,Calypso,5.6,"With TJ. Led the whole route, incl 3rd pitch to top out on chossy 5.4",https://www.mountainproject.com/route/105748391/calypso,3,Colorado > Boulder > Eldorado Canyon State Park > The Wind Tower > Wind Tower - SW Face,3.0,-1,Lead,Onsight,Trad,Not Assigned,88.0,Wind Tower - SW Face,Colorado
